Crash_UP_ID,FID,FID_Austin,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,GEOID1,GEOID,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,CrashID,CrashID1,Latitude,Longitude,Unit_Nbr,Prsn_Nbr,Prsn_Type_ID,Prsn_Occpnt_Pos_ID,Prsn_Injry_Sev_ID,Prsn_Age,Prsn_Ethnicity_ID,Prsn_Gndr_ID,Prsn_Ejct_ID,Prsn_Rest_ID,Prsn_Airbag_ID,Prsn_Helmet_ID,Prsn_Sol_Fl,Prsn_Alc_Spec_Type_ID,Prsn_Alc_Rslt_ID,Prsn_Bac_Test_Rslt,Prsn_Drg_Spec_Type_ID,Prsn_Drg_Rslt_ID,Drvr_Drg_Cat_1_ID,Prsn_Death_Date,Prsn_Death_Time,Incap_Injry_Cnt.x,Nonincap_Injry_Cnt.x,Poss_Injry_Cnt.x,Non_Injry_Cnt.x,Unkn_Injry_Cnt.x,Tot_Injry_Cnt.x,Death_Cnt.x,Crash_Fatal_Fl,Cmv_Involv_Fl,Schl_Bus_Fl,Rr_Relat_Fl,Medical_Advisory_Fl,Amend_Supp_Fl,Active_School_Zone_Fl,Crash_Date,Crash_Time,Rpt_CRIS_Cnty_ID,Rpt_City_ID,Rpt_Outside_City_Limit_Fl,Thousand_Damage_Fl,Rpt_Latitude,Rpt_Longitude,Rpt_Rdwy_Sys_ID,Rpt_Hwy_Num,Rpt_Hwy_Sfx,Rpt_Road_Part_ID,Rpt_Block_Num,Rpt_Street_Pfx,Rpt_Street_Name,Rpt_Street_Sfx,Private_Dr_Fl,Toll_Road_Fl,Crash_Speed_Limit,Road_Constr_Zone_Fl,Road_Constr_Zone_Wrkr_Fl,Rpt_Street_Desc,At_Intrsct_Fl,Rpt_Sec_Rdwy_Sys_ID,Rpt_Sec_Hwy_Num,Rpt_Sec_Hwy_Sfx,Rpt_Sec_Road_Part_ID,Rpt_Sec_Block_Num,Rpt_Sec_Street_Pfx,Rpt_Sec_Street_Name,Rpt_Sec_Street_Sfx,Rpt_Ref_Mark_Offset_Amt,Rpt_Ref_Mark_Dist_Uom,Rpt_Ref_Mark_Dir,Rpt_Ref_Mark_Nbr,Rpt_Sec_Street_Desc,Rpt_CrossingNumber,Wthr_Cond_ID,Light_Cond_ID,Entr_Road_ID,Road_Type_ID,Road_Algn_ID,Surf_Cond_ID,Traffic_Cntl_ID,Investigat_Notify_Time,Investigat_Notify_Meth,Investigat_Arrv_Time,Report_Date,Investigat_Comp_Fl,Investigat_Agency_ID,Investigat_Area_ID,Investigat_District_ID,Investigat_Region_ID,Bridge_Detail_ID,Harm_Evnt_ID,Intrsct_Relat_ID,FHE_Collsn_ID,Obj_Struck_ID,Othr_Factr_ID,Road_Part_Adj_ID,Road_Cls_ID,Road_Relat_ID,Phys_Featr_1_ID,Phys_Featr_2_ID,Cnty_ID,City_ID,Latitude.1,Longitude.1,Hwy_Sys,Hwy_Nbr,Hwy_Sfx,Dfo,Street_Name,Street_Nbr,Control,Section,Milepoint,Ref_Mark_Nbr,Ref_Mark_Displ,Hwy_Sys_2,Hwy_Nbr_2,Hwy_Sfx_2,Street_Name_2,Street_Nbr_2,Control_2,Section_2,Milepoint_2,Txdot_Rptable_Fl,Onsys_Fl,Rural_Fl,Crash_Sev_ID,Pop_Group_ID,Located_Fl,Day_of_Week,Hwy_Dsgn_Lane_ID,Hwy_Dsgn_Hrt_ID,Hp_Shldr_Left,Hp_Shldr_Right,Hp_Median_Width,Base_Type_ID,Nbr_Of_Lane,Row_Width_Usual,Roadbed_Width,Surf_Width,Surf_Type_ID,Curb_Type_Left_ID,Curb_Type_Right_ID,Shldr_Type_Left_ID,Shldr_Width_Left,Shldr_Use_Left_ID,Shldr_Type_Right_ID,Shldr_Width_Right,Shldr_Use_Right_ID,Median_Type_ID,Median_Width,Rural_Urban_Type_ID,Func_Sys_ID,Adt_Curnt_Amt,Adt_Curnt_Year,Adt_Adj_Curnt_Amt,Pct_Single_Trk_Adt,Pct_Combo_Trk_Adt,Trk_Aadt_Pct,Curve_Type_ID,Curve_Lngth,Cd_Degr,Delta_Left_Right_ID,Dd_Degr,Feature_Crossed,Structure_Number,I_R_Min_Vert_Clear,Approach_Width,Bridge_Median_ID,Bridge_Loading_Type_ID,Bridge_Loading_In_1000_Lbs,Bridge_Srvc_Type_On_ID,Bridge_Srvc_Type_Under_ID,Culvert_Type_ID,Roadway_Width,Deck_Width,Bridge_Dir_Of_Traffic_ID,Bridge_Rte_Struct_Func_ID,Bridge_IR_Struct_Func_ID,CrossingNumber,RRCo,Poscrossing_ID,WDCode_ID,Standstop,Yield,Incap_Injry_Cnt.y,Nonincap_Injry_Cnt.y,Poss_Injry_Cnt.y,Non_Injry_Cnt.y,Unkn_Injry_Cnt.y,Tot_Injry_Cnt.y,Death_Cnt.y,MPO_ID,Unit_ID,Unit_Prsn_ID
AUS_1418396821,326,357,48,453,1304,1,4.85E+11,1500US484530013041,Block Group 1,G5030,S,648074,0,30.2432154,-97.7739904,14183968,AUS_14183968,30.24727632,-97.77526824,2,1,3,16,3,28,1,1,4,11,1,2,N,4,NA,NA,4,97,97,,,0,0,1,0,0,1,0,N,N,N,N,N,N,N,11/25/2014,2:25 PM,227,1792,Y,N,NA,NA,19,NA,,1,2200,S,LAMAR,BLVD,N,N,40,N,N,,N,19,NA,,NA,,,DEL CURTO,BLVD,NA,NA,,,,NA,11,1,0,NA,1,1,20,2:25 PM,DISPATCH,2:41 PM,11/25/2014,Y,74,1043,93,112,8,5,3,2,64,13,1,4,2,32,21,227,22,30.24727632,-97.77526824,,NA,NA,NA,S LAMAR BLVD,2301,NA,NA,NA,NA,NA,,NA,NA,N/A,NA,NA,NA,NA,Y,N,N,3,9,Y,TUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,0,1,0,90,141839682,1418396821
AUS_1418400021,613,433,48,453,1100,1,4.85E+11,1500US484530011001,Block Group 1,G5030,S,2044061,66635,30.2687002,-97.7433003,14184000,AUS_14184000,30.26717,-97.74699,2,1,3,16,2,29,1,2,4,11,1,1,N,4,NA,NA,4,97,97,,,0,1,0,0,0,1,0,N,N,N,N,N,N,N,11/26/2014,3:51 PM,227,1792,Y,N,NA,NA,19,NA,,1,NA,,4TH,ST,N,N,35,N,N,,Y,19,NA,,1,,,GUADALUPE,ST,NA,NA,,,,NA,11,1,0,NA,8,1,5,3:51 PM,DISPATCH,3:54 PM,11/26/2014,Y,74,36,67,282,8,5,1,2,64,54,1,5,1,21,21,227,22,30.26717,-97.74699,,NA,NA,NA,W 4TH ST,400,NA,NA,NA,NA,NA,,NA,NA,GUADALUPE ST,NA,NA,NA,NA,Y,N,N,2,9,Y,WED,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,1,0,90,141840002,1418400021
AUS_1418753821,849,305,48,453,1602,2,4.85E+11,1500US484530016022,Block Group 2,G5030,S,680872,0,30.2827093,-97.7692161,14187538,AUS_14187538,30.28731194,-97.76655187,2,1,3,16,1,36,1,1,4,11,1,2,N,4,NA,NA,4,97,97,,,1,0,0,0,0,1,0,N,N,N,N,N,N,N,11/25/2014,8:44 AM,227,22,N,Y,NA,NA,19,NA,,1,2200,,ENFIELD,RD,N,N,35,N,N,,N,19,NA,,NA,1500,,MERIDEN,LN,NA,NA,,,,NA,11,1,0,NA,1,1,1,8:44 AM,DISPATCH,8:55 AM,11/25/2014,Y,74,1061,10,14,8,5,4,1,64,54,1,5,1,21,21,227,22,30.28731194,-97.76655187,,NA,NA,NA,ENFIELD RD,2167,NA,NA,NA,NA,NA,,NA,NA,N/A,NA,NA,NA,NA,Y,N,N,1,9,Y,TUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,1,0,90,141875382,1418753821
AUS_1418754121,607,433,48,453,1100,1,4.85E+11,1500US484530011001,Block Group 1,G5030,S,2044061,66635,30.2687002,-97.7433003,14187541,AUS_14187541,30.26695939,-97.73938812,2,1,3,16,3,41,1,1,4,11,1,2,N,4,NA,NA,4,97,97,,,0,0,1,0,0,1,0,N,N,N,N,N,N,N,11/28/2014,2:30 AM,227,1792,Y,N,NA,NA,19,NA,,1,600,,TRINITY,,N,N,30,N,N,,N,19,NA,,NA,,E,6TH,ST,NA,NA,,,,NA,11,4,98,NA,2,1,20,2:30 AM,DISPATCH,3:00 AM,11/28/2014,Y,74,36,67,282,8,5,4,1,64,54,1,5,1,11,21,227,22,30.26695939,-97.73938812,,NA,NA,NA,TRINITY ST,586,NA,NA,NA,NA,NA,,NA,NA,N/A,NA,NA,NA,NA,Y,N,N,3,9,Y,FRI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,0,1,0,90,141875412,1418754121
AUS_1418985121,1317,175,48,453,1722,2,4.85E+11,1500US484530017222,Block Group 2,G5030,S,1192674,0,30.3924165,-97.7490858,14189851,AUS_14189851,30.39795508,-97.74988328,2,1,3,16,2,53,1,1,4,11,1,2,N,4,NA,NA,4,97,97,,,0,1,0,0,0,1,0,N,N,N,N,N,N,N,12/22/2014,10:45 AM,227,22,N,Y,NA,NA,19,NA,,1,10400,,JOLLYVILLE,RD,N,N,45,N,N,,N,19,NA,,NA,,,BRAKER,LN,NA,NA,,,,NA,11,1,0,NA,1,1,16,10:45 AM,BY CITIZEN,10:45 AM,12/22/2014,Y,74,NA,46,64,8,5,4,1,64,3,1,5,1,21,21,227,22,30.39795508,-97.74988328,,NA,NA,NA,JOLLYVILLE RD,10400,NA,NA,NA,NA,NA,,NA,NA,N/A,NA,NA,NA,NA,Y,N,N,2,9,Y,MON,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,1,0,90,141898512,1418985121
AUS_1419080521,445,450,48,453,1305,1,4.85E+11,1500US484530013051,Block Group 1,G5030,S,1106325,65346,30.2582419,-97.7524205,14190805,AUS_14190805,30.26029,-97.74964,2,1,3,16,2,33,1,2,4,11,1,2,N,4,NA,NA,4,97,97,,,0,1,0,0,0,1,0,N,N,N,N,N,N,N,12/2/2014,5:19 PM,227,1792,Y,Y,NA,NA,19,NA,,1,NA,S,1ST,ST,N,N,-1,N,N,,Y,19,NA,,1,,W,RIVERSIDE,DR,NA,NA,,,,NA,11,1,4,NA,2,1,5,5:19 PM,DISPATCH,5:22 PM,12/2/2014,Y,74,1043,93,112,8,5,1,3,64,54,1,4,1,21,21,227,22,30.26029,-97.74964,,NA,NA,NA,S 1ST ST,NA,NA,NA,NA,NA,NA,,NA,NA,W RIVERSIDE DR,NA,NA,NA,NA,Y,N,N,2,9,Y,TUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,1,0,90,141908052,1419080521
AUS_1419097021,753,67,48,453,700,1,4.85E+11,1500US484530007001,Block Group 1,G5030,S,1615130,0,30.2777004,-97.7411232,14190970,AUS_14190970,30.27685,-97.73954,2,1,3,16,5,54,1,1,4,11,1,4,N,4,NA,NA,4,97,97,,,0,0,0,1,0,0,0,N,N,N,N,N,N,N,12/16/2014,7:58 AM,227,22,N,N,30.2767,-97.73949999,19,NA,,1,1500,N,CONGRESS,AVE,N,N,30,N,N,,Y,19,NA,,1,100,W,15TH,ST,NA,NA,,,,NA,11,1,2,NA,1,1,5,7:59 AM,DPS COMMUNICATIONS,8:00 AM,12/21/2014,Y,10000,8,152,1161,8,5,1,3,64,54,1,5,1,21,21,227,22,30.27685,-97.73954,,NA,NA,NA,CONGRESS AVE,1499,NA,NA,NA,NA,NA,,NA,NA,E 15TH ST,NA,NA,NA,NA,N,N,N,5,9,Y,TUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,0,0,0,90,141909702,1419097021
AUS_1419674421,508,433,48,453,1100,1,4.85E+11,1500US484530011001,Block Group 1,G5030,S,2044061,66635,30.2687002,-97.7433003,14196744,AUS_14196744,30.26338,-97.74451,2,1,3,16,2,26,1,2,4,11,1,2,N,4,NA,NA,4,97,97,,,0,1,0,0,0,1,0,N,N,N,N,N,N,N,12/8/2014,7:25 AM,227,1792,Y,Y,NA,NA,19,NA,,1,NA,,CONGRESS,AVE,N,N,-1,N,N,,Y,19,NA,,1,,E,CESAR CHAVEZ,ST,NA,NA,,,,NA,12,1,0,NA,1,1,5,7:25 AM,DISPATCH,7:28 AM,12/8/2014,Y,74,36,67,282,8,5,1,3,64,54,1,5,1,21,21,227,22,30.26338,-97.74451,,NA,NA,NA,CONGRESS AVE,1,NA,NA,NA,NA,NA,,NA,NA,W CESAR CHAVEZ ST,NA,NA,NA,NA,Y,N,N,2,9,Y,MON,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,1,0,90,141967442,1419674421
AUS_1419692321,1275,143,48,453,1706,2,4.85E+11,1500US484530017062,Block Group 2,G5030,S,951664,0,30.3809414,-97.7619294,14196923,AUS_14196923,30.37198632,-97.75698684,2,1,3,16,2,16,2,2,4,11,1,4,N,4,NA,NA,4,97,97,,,0,1,0,0,0,1,0,N,N,N,N,N,N,N,12/18/2014,9:00 AM,227,22,N,N,NA,NA,19,NA,,1,8100,,MESA,DR,N,N,-1,N,N,,N,19,NA,,NA,,,SPICEWOOD SPRINGS,RD,NA,NA,,,,NA,11,1,0,NA,1,1,1,3:35 PM,DISPATCH,4:40 PM,12/18/2014,Y,74,1061,10,14,8,5,4,1,64,54,1,5,1,21,21,227,22,30.37198632,-97.75698684,,NA,NA,NA,MESA DR,8128,NA,NA,NA,NA,NA,,NA,NA,N/A,NA,NA,NA,NA,Y,N,N,2,9,Y,THU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,1,0,90,141969232,1419692321
AUS_1420339421,1176,527,48,453,1813,1,4.85E+11,1500US484530018131,Block Group 1,G5030,S,1287404,0,30.3487772,-97.6880936,14203394,AUS_14203394,30.33943463,-97.69995375,2,1,3,16,2,58,1,1,4,11,1,2,N,4,NA,NA,4,97,97,,,0,1,0,0,0,1,0,N,N,N,N,N,N,N,12/27/2014,7:18 AM,227,22,N,N,NA,NA,2,35,I,2,7800,N,IH 35,HWY,N,N,50,N,N,,N,19,NA,,NA,800,E,ANDERSON,LN,NA,NA,,,,NA,2,2,0,2,2,2,20,7:21 AM,DISPATCH,7:32 AM,12/27/2014,Y,74,NA,121,95,8,5,4,1,64,54,2,1,2,21,21,227,22,30.33943463,-97.69995375,IH,35,NA,239.386,IH0035,NA,15,13,23.27,240,0.221,,NA,NA,N/A,NA,NA,NA,NA,Y,Y,N,2,9,Y,SAT,5,0,10,10,23,2,6,300,112,72,4,0,0,2,20,5,2,20,5,2,3,4,11,120470,2012,120470,3.2,8.5,11.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,1,0,90,142033942,1420339421
AUS_1420395321,1136,334,48,453,205,2,4.85E+11,1500US484530002052,Block Group 2,G5030,S,651799,0,30.3250641,-97.7308921,14203953,AUS_14203953,30.3259,-97.72637,2,1,3,16,2,53,1,1,4,11,1,4,N,4,NA,NA,4,97,97,,,0,1,0,0,0,1,0,N,N,N,N,N,N,N,12/18/2014,9:33 PM,227,1792,Y,N,NA,NA,19,NA,,1,NA,N,LAMAR,BLVD,N,N,-1,N,N,,Y,19,NA,,1,,W,KOENIG,LN,NA,NA,,,,NA,12,4,4,NA,1,1,5,9:33 PM,DISPATCH,9:35 PM,12/18/2014,Y,74,NA,121,95,8,5,2,3,64,54,1,5,1,21,21,227,22,30.3259,-97.72637,,NA,NA,NA,N LAMAR BLVD,NA,NA,NA,NA,NA,NA,,NA,NA,W KOENIG LN,NA,NA,NA,NA,Y,N,N,2,9,Y,THU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,1,0,90,142039532,1420395321
AUS_1421184521,1221,241,48,453,1806,1,4.85E+11,1500US484530018061,Block Group 1,G5030,S,521724,0,30.3586201,-97.6944938,14211845,AUS_14211845,30.35921593,-97.69028498,2,1,3,16,1,34,1,1,4,11,1,4,N,4,NA,NA,4,97,97,,,1,0,0,0,0,1,0,N,N,N,N,N,N,N,12/4/2014,3:35 PM,227,22,N,Y,NA,NA,19,NA,,1,500,E,RUNDBERG LN,LN,N,N,-1,N,N,,N,1,35,,NA,,,NOT REPORTED,,NA,NA,,,,NA,2,1,98,NA,1,2,1,3:35 PM,DISPATCH,3:42 PM,12/4/2014,N,74,63,123,143,8,5,4,3,64,54,1,5,1,21,21,227,22,30.35921593,-97.69028498,,NA,NA,NA,E RUNDBERG LN,NA,NA,NA,NA,NA,NA,,NA,NA,N/A,NA,NA,NA,NA,Y,N,N,1,9,Y,THU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,5,0,1,0,90,142118452,1421184521
AUS_1421381221,52,497,48,453,2412,3,4.85E+11,1500US484530024123,Block Group 3,G5030,S,605886,0,30.1916835,-97.7549166,14213812,AUS_14213812,30.19154815,-97.75519785,2,1,3,16,2,10,2,1,4,11,1,4,N,4,NA,NA,4,97,97,,,0,1,0,0,0,1,0,N,N,N,N,N,N,N,12/26/2014,12:49 PM,227,1792,Y,Y,NA,NA,19,NA,,1,2308,,WAGON CROSSING PATH,,N,N,30,N,N,,N,19,NA,,NA,,,WAGON CROSSING PATH,,NA,NA,,,,NA,11,1,0,NA,1,1,1,12:49 PM,DISPATCH,1:00 PM,12/26/2014,Y,74,1042,99,130,8,5,4,1,64,3,1,5,1,21,21,227,22,30.19154815,-97.75519785,,NA,NA,NA,WAGON CROSSING PATH,2308,NA,NA,NA,NA,NA,,NA,NA,N/A,NA,NA,NA,NA,Y,N,N,2,9,Y,FRI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,2,0,1,0,90,142138122,1421381221
AUS_1422529021,369,294,48,453,902,3,4.85E+11,1500US484530009023,Block Group 3,G5030,S,531272,0,30.2568635,-97.7178495,14225290,AUS_14225290,30.253,-97.71279,2,1,3,16,3,30,1,2,4,11,1,2,N,4,NA,NA,4,97,97,,,0,0,1,0,0,1,0,N,N,N,N,N,N,N,5/18/2014,5:00 PM,227,22,N,N,NA,NA,19,NA,,1,NA,,PLEASANT VALLEY,,N,N,30,N,N,,Y,19,NA,,1,,E,CESAR CHAVEZ,,NA,NA,,,,NA,11,1,0,NA,1,1,5,5:00 PM,DISPATCH,5:24 PM,5/18/2014,N,74,NA,34,48,8,5,2,1,64,54,1,5,1,21,21,227,22,30.253,-97.71279,,NA,NA,NA,PLEASANT VALLEY RD N,NA,NA,NA,NA,NA,NA,,NA,NA,E CESAR CHAVEZ ST,NA,NA,NA,NA,Y,N,N,3,9,Y,SUN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,1,0,90,142252902,1422529021
AUS_1423553821,545,433,48,453,1100,1,4.85E+11,1500US484530011001,Block Group 1,G5030,S,2044061,66635,30.2687002,-97.7433003,14235538,AUS_14235538,30.26460478,-97.73784246,2,1,3,16,2,23,1,1,4,11,1,5,N,4,NA,NA,4,97,97,,,0,1,0,0,0,1,0,N,N,N,N,N,N,N,1/9/2015,8:23 PM,227,22,N,Y,NA,NA,19,NA,,1,NA,,4TH,ST,N,N,30,N,N,,Y,19,NA,,1,,,RED RIVER,,NA,NA,,,,NA,12,4,98,NA,1,2,20,11:21 PM,DISPATCH,11:45 PM,1/10/2015,Y,74,NA,NA,67,8,5,4,1,64,54,1,5,1,21,21,227,22,30.26460478,-97.73784246,,NA,NA,NA,RED RIVER ST,399,NA,NA,NA,NA,NA,,NA,NA,N/A,NA,NA,NA,NA,Y,N,N,2,9,Y,FRI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,1,0,90,NA,NA
AUS_1423891321,76,282,48,453,2402,2,4.85E+11,1500US484530024022,Block Group 2,G5030,S,791124,0,30.202511,-97.779861,14238913,AUS_14238913,30.20077962,-97.78549596,2,1,3,16,1,62,2,1,4,11,1,97,N,4,NA,NA,4,97,97,,,1,0,0,0,0,1,0,N,N,N,N,N,N,N,12/12/2014,5:50 PM,227,22,N,N,NA,NA,19,NA,,1,6300,S,S 1ST,ST,N,N,30,N,N,,N,19,NA,,1,700,,EBERHART,LN,NA,NA,,,,NA,11,5,0,NA,1,1,1,5:50 PM,DISPATCHED,5:52 PM,12/12/2014,Y,74,1042,99,130,8,5,3,2,64,13,1,5,1,32,21,227,22,30.20077962,-97.78549596,,NA,NA,NA,S 1ST ST,6361,NA,NA,NA,NA,NA,,NA,NA,N/A,NA,NA,NA,NA,Y,N,N,1,9,Y,FRI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,1,0,90,142389132,1423891321
AUS_1424536721,1140,13,48,453,1503,3,4.85E+11,1500US484530015033,Block Group 3,G5030,S,1163063,0,30.3278302,-97.719638,14245367,AUS_14245367,30.32689477,-97.72573519,2,1,3,16,1,51,3,1,4,11,1,4,N,4,NA,NA,4,97,97,,,1,0,0,0,0,1,0,N,N,N,N,N,N,N,1/24/2015,5:38 AM,227,22,N,Y,NA,NA,19,NA,,1,5800,N,LAMAR,BLVD,N,N,40,N,N,,N,19,NA,,1,800,,OLD KOENIG,LN,NA,NA,,,,NA,11,4,0,NA,1,1,20,5:38 AM,DISPATCH,5:47 AM,1/24/2015,Y,74,NA,NA,121,8,5,4,1,64,3,1,5,1,21,21,227,22,30.32689477,-97.72573519,,NA,NA,NA,N LAMAR BLVD,5800,NA,NA,NA,NA,NA,,NA,NA,N/A,NA,NA,NA,NA,Y,N,N,1,9,Y,SAT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,1,0,90,NA,NA
AUS_1424739321,1302,175,48,453,1722,2,4.85E+11,1500US484530017222,Block Group 2,G5030,S,1192674,0,30.3924165,-97.7490858,14247393,AUS_14247393,30.3884096,-97.7516787,2,1,3,16,1,21,NA,1,4,11,1,3,N,4,NA,NA,4,97,97,,,1,0,0,0,0,1,0,N,N,N,N,N,N,N,1/27/2015,3:25 PM,227,22,N,N,NA,NA,19,NA,,1,9300,N,CAPITAL OF TEXAS,HWY,N,N,-1,N,N,,Y,19,NA,,1,9300,,ARBORETUM,BLVD,NA,NA,,,,NA,11,1,4,2,2,1,16,2:47 PM,DISPATCH,3:00 PM,1/27/2015,Y,74,NA,NA,46,8,5,1,1,64,3,1,2,1,21,21,227,22,30.3884096,-97.7516787,SL,360,NA,0.455,SL0360,NA,113,13,11.494,432,0.228,,NA,NA,ARBORETUM BLVD,NA,NA,NA,NA,Y,Y,N,1,9,Y,TUE,3,0,4,10,56,2,4,291,76,48,4,0,0,2,8,5,2,20,5,3,48,4,14,44197,2014,44197,2.3,0.4,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,1,0,90,NA,NA
