Street_Name,Crash_UP_ID,FID,FID_Austin,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,GEOID1,GEOID,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,CrashID,CrashID1,Latitude,Longitude,Unit_Nbr,Prsn_Nbr,Prsn_Type_ID,Prsn_Occpnt_Pos_ID,Prsn_Injry_Sev_ID,Prsn_Age,Prsn_Ethnicity_ID,Prsn_Gndr_ID,Prsn_Ejct_ID,Prsn_Rest_ID,Prsn_Airbag_ID,Prsn_Helmet_ID,Prsn_Sol_Fl,Prsn_Alc_Spec_Type_ID,Prsn_Alc_Rslt_ID,Prsn_Bac_Test_Rslt,Prsn_Drg_Spec_Type_ID,Prsn_Drg_Rslt_ID,Drvr_Drg_Cat_1_ID,Prsn_Death_Date,Prsn_Death_Time,Incap_Injry_Cnt.x,Nonincap_Injry_Cnt.x,Poss_Injry_Cnt.x,Non_Injry_Cnt.x,Unkn_Injry_Cnt.x,Tot_Injry_Cnt.x,Death_Cnt.x,Crash_Fatal_Fl,Cmv_Involv_Fl,Schl_Bus_Fl,Rr_Relat_Fl,Medical_Advisory_Fl,Amend_Supp_Fl,Active_School_Zone_Fl,Crash_Date,Crash_Time,Rpt_CRIS_Cnty_ID,Rpt_City_ID,Rpt_Outside_City_Limit_Fl,Thousand_Damage_Fl,Rpt_Latitude,Rpt_Longitude,Rpt_Rdwy_Sys_ID,Rpt_Hwy_Num,Rpt_Hwy_Sfx,Rpt_Road_Part_ID,Rpt_Block_Num,Rpt_Street_Pfx,Rpt_Street_Name,Rpt_Street_Sfx,Private_Dr_Fl,Toll_Road_Fl,Crash_Speed_Limit,Road_Constr_Zone_Fl,Road_Constr_Zone_Wrkr_Fl,Rpt_Street_Desc,At_Intrsct_Fl,Rpt_Sec_Rdwy_Sys_ID,Rpt_Sec_Hwy_Num,Rpt_Sec_Hwy_Sfx,Rpt_Sec_Road_Part_ID,Rpt_Sec_Block_Num,Rpt_Sec_Street_Pfx,Rpt_Sec_Street_Name,Rpt_Sec_Street_Sfx,Rpt_Ref_Mark_Offset_Amt,Rpt_Ref_Mark_Dist_Uom,Rpt_Ref_Mark_Dir,Rpt_Ref_Mark_Nbr,Rpt_Sec_Street_Desc,Rpt_CrossingNumber,Wthr_Cond_ID,Light_Cond_ID,Entr_Road_ID,Road_Type_ID,Road_Algn_ID,Surf_Cond_ID,Traffic_Cntl_ID,Investigat_Notify_Time,Investigat_Notify_Meth,Investigat_Arrv_Time,Report_Date,Investigat_Comp_Fl,Investigat_Agency_ID,Investigat_Area_ID,Investigat_District_ID,Investigat_Region_ID,Bridge_Detail_ID,Harm_Evnt_ID,Intrsct_Relat_ID,FHE_Collsn_ID,Obj_Struck_ID,Othr_Factr_ID,Road_Part_Adj_ID,Road_Cls_ID,Road_Relat_ID,Phys_Featr_1_ID,Phys_Featr_2_ID,Cnty_ID,City_ID,Latitude.1,Longitude.1,Hwy_Sys,Hwy_Nbr,Hwy_Sfx,Dfo,Street_Nbr,Control,Section,Milepoint,Ref_Mark_Nbr,Ref_Mark_Displ,Hwy_Sys_2,Hwy_Nbr_2,Hwy_Sfx_2,Street_Name_2,Street_Nbr_2,Control_2,Section_2,Milepoint_2,Txdot_Rptable_Fl,Onsys_Fl,Rural_Fl,Crash_Sev_ID,Pop_Group_ID,Located_Fl,Day_of_Week,Hwy_Dsgn_Lane_ID,Hwy_Dsgn_Hrt_ID,Hp_Shldr_Left,Hp_Shldr_Right,Hp_Median_Width,Base_Type_ID,Nbr_Of_Lane,Row_Width_Usual,Roadbed_Width,Surf_Width,Surf_Type_ID,Curb_Type_Left_ID,Curb_Type_Right_ID,Shldr_Type_Left_ID,Shldr_Width_Left,Shldr_Use_Left_ID,Shldr_Type_Right_ID,Shldr_Width_Right,Shldr_Use_Right_ID,Median_Type_ID,Median_Width,Rural_Urban_Type_ID,Func_Sys_ID,Adt_Curnt_Amt,Adt_Curnt_Year,Adt_Adj_Curnt_Amt,Pct_Single_Trk_Adt,Pct_Combo_Trk_Adt,Trk_Aadt_Pct,Curve_Type_ID,Curve_Lngth,Cd_Degr,Delta_Left_Right_ID,Dd_Degr,Feature_Crossed,Structure_Number,I_R_Min_Vert_Clear,Approach_Width,Bridge_Median_ID,Bridge_Loading_Type_ID,Bridge_Loading_In_1000_Lbs,Bridge_Srvc_Type_On_ID,Bridge_Srvc_Type_Under_ID,Culvert_Type_ID,Roadway_Width,Deck_Width,Bridge_Dir_Of_Traffic_ID,Bridge_Rte_Struct_Func_ID,Bridge_IR_Struct_Func_ID,CrossingNumber,RRCo,Poscrossing_ID,WDCode_ID,Standstop,Yield,Incap_Injry_Cnt.y,Nonincap_Injry_Cnt.y,Poss_Injry_Cnt.y,Non_Injry_Cnt.y,Unkn_Injry_Cnt.y,Tot_Injry_Cnt.y,Death_Cnt.y,MPO_ID,Unit_ID,Unit_Prsn_ID,Count,BikePath
DUVAL ST,AUS_1205943921,925,412,48,453,500,1,4.85E+11,1500US484530005001,Block Group 1,G5030,S,140441,0,30.2939335,-97.7350124,12059439,AUS_12059439,30.29381,-97.7329,2,1,3,16,2,NA,1,2,4,11,2,5,N,4,NA,NA,4,97,97,,,0,1,0,0,0,1,0,N,N,N,N,N,N,N,3/27/2011,3:05 PM,227,22,N,N,NA,NA,19,NA,,1,3200,,DUVAL,ST,N,N,0,N,N,,Y,19,NA,,1,500,E,32ND,ST,NA,NA,,,,NA,12,1,2,NA,1,1,8,3:05 PM,DISPATCHED,3:15 PM,3/27/2011,Y,74,NA,120,14,8,5,2,1,64,54,1,5,1,21,21,227,22,30.29381,-97.7329,,NA,NA,NA,3115,NA,NA,NA,NA,NA,,NA,NA,E 32ND ST,NA,NA,NA,NA,Y,N,N,2,9,Y,SUN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,1,0,90,120594392,1205943921,22,No
DUVAL ST,AUS_1270829221,1067,44,48,453,304,2,4.85E+11,1500US484530003042,Block Group 2,G5030,S,598868,0,30.3105129,-97.7192852,12708292,AUS_12708292,30.31201,-97.72135,2,1,3,16,1,72,1,1,4,11,1,2,N,4,NA,NA,4,97,97,,,1,0,0,0,0,1,0,N,N,N,N,N,N,N,5/17/2012,5:29 PM,227,22,N,N,NA,NA,19,NA,,1,4900,,DUVAL,ST,N,N,30,N,N,,Y,19,NA,,NA,400,E,49TH,ST,NA,NA,,,,NA,11,1,4,NA,1,1,8,5:29 PM,DISPATCH,5:36 PM,5/17/2012,Y,74,11,10,14,8,5,1,1,64,54,1,5,1,21,21,227,22,30.31201,-97.72135,,NA,NA,NA,4813,NA,NA,NA,NA,NA,,NA,NA,E 49TH ST,NA,NA,NA,NA,Y,N,N,1,9,Y,THU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,1,0,90,127082922,1270829221,22,No
DUVAL ST,AUS_1215487021,895,412,48,453,500,1,4.85E+11,1500US484530005001,Block Group 1,G5030,S,140441,0,30.2939335,-97.7350124,12154870,AUS_12154870,30.29105733,-97.73471651,2,1,3,16,2,21,1,1,4,11,1,4,N,4,NA,NA,4,97,97,,,0,1,0,0,0,1,0,N,N,N,N,N,N,N,5/14/2011,7:14 PM,227,22,N,N,NA,NA,19,NA,,1,2900,N,DUVAL,ST,N,N,0,N,N,,N,19,NA,,1,2800,N,SAN JACINTO,ST,NA,NA,,,,NA,11,1,3,NA,1,1,16,7:14 PM,DISPATCHED,7:19 PM,5/14/2011,Y,74,129,10,14,8,5,4,1,64,54,1,5,1,21,21,227,22,30.29105733,-97.73471651,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,N/A,NA,NA,NA,NA,Y,N,N,2,9,Y,SAT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,2,0,1,0,90,121548702,1215487021,22,No
DUVAL ST,AUS_1265081731,960,47,48,453,302,5,4.85E+11,1500US484530003025,Block Group 5,G5030,S,709657,0,30.3018016,-97.7277848,12650817,AUS_12650817,30.29872,-97.7298,3,1,3,16,5,26,2,1,4,11,1,4,N,4,NA,NA,4,97,97,,,0,0,0,1,0,0,0,N,N,N,N,N,N,N,4/5/2012,10:29 PM,227,22,N,Y,NA,NA,19,NA,,1,3800,,DUVAL,ST,N,N,35,N,N,,Y,19,NA,,NA,400,E,38TH,ST,NA,NA,,,,NA,11,4,4,NA,1,1,5,10:29 PM,DISPATCH,10:32 PM,4/5/2012,Y,74,NA,NA,125,8,2,1,34,64,54,1,5,1,21,21,227,22,30.29872,-97.7298,,NA,NA,NA,3799,NA,NA,NA,NA,NA,,NA,NA,E 38TH ST,NA,NA,NA,NA,Y,N,N,5,9,Y,THU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3,0,0,0,90,126508173,1265081731,22,No
DUVAL ST,AUS_1372842721,953,113,48,453,500,2,4.85E+11,1500US484530005002,Block Group 2,G5030,S,221303,0,30.2975252,-97.7329994,13728427,AUS_13728427,30.29757439,-97.73052906,2,1,3,16,2,27,1,1,4,11,1,1,N,4,NA,NA,4,97,97,,,0,1,0,0,0,1,0,N,N,N,N,N,N,N,3/4/2014,10:38 AM,227,22,N,N,NA,NA,19,NA,,1,3500,E,DUVAL ST,ST,N,N,30,N,N,,Y,19,NA,,1,,E,E 35TH ST,ST,NA,NA,,,,NA,12,1,2,NA,1,1,16,10:38 AM,DISPATCH,10:40 AM,3/4/2014,Y,74,1061,10,14,8,5,2,2,64,54,1,5,1,21,21,227,22,30.29757439,-97.73052906,,NA,NA,NA,3537,NA,NA,NA,NA,NA,,NA,NA,UNKNOWN,NA,NA,NA,NA,Y,N,N,2,9,Y,TUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,1,0,90,137284272,1372842721,22,No
DUVAL ST,AUS_1342654621,1027,46,48,453,305,1,4.85E+11,1500US484530003051,Block Group 1,G5030,S,426300,0,30.3120757,-97.7234563,13426546,AUS_13426546,30.307,-97.72458,2,1,3,16,2,52,1,2,4,11,1,5,N,4,NA,NA,4,97,97,,,0,1,0,0,0,1,0,N,N,N,N,N,N,N,8/15/2013,8:45 PM,227,22,N,N,NA,NA,19,NA,,1,4500,,DUVAL,ST,N,N,0,N,N,,Y,19,NA,,NA,,E,45TH,ST,NA,NA,,,,NA,2,4,4,NA,5,2,5,8:50 PM,DISPATCH,9:40 PM,8/15/2013,Y,74,11,10,14,8,5,2,3,64,54,1,5,1,21,21,227,22,30.307,-97.72458,,NA,NA,NA,4429,NA,NA,NA,NA,NA,,NA,NA,E 45TH ST,NA,NA,NA,NA,Y,N,N,2,9,Y,THU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,1,0,90,134265462,1342654621,22,No
DUVAL ST,AUS_1467782421,940,113,48,453,500,2,4.85E+11,1500US484530005002,Block Group 2,G5030,S,221303,0,30.2975252,-97.7329994,14677824,AUS_14677824,30.29552477,-97.73181246,2,1,3,16,3,27,1,2,4,11,1,2,N,4,NA,NA,4,97,97,,,0,0,1,0,0,1,0,N,N,N,N,N,N,N,10/3/2015,10:00 AM,227,22,N,Y,NA,NA,19,NA,,7,3300,,DUVAL ST,ST,N,N,35,N,N,PAVED ROAD,Y,19,NA,,1,,,E 33RD ST,ST,NA,NA,,,PAVED ROAD,NA,11,1,0,NA,1,1,20,10:01 AM,DISPATCH,10:07 AM,10/3/2015,Y,74,NA,NA,10,8,5,1,3,64,54,1,5,1,21,21,227,22,30.29552477,-97.73181246,,NA,NA,NA,3301,NA,NA,NA,NA,NA,,NA,NA,UNKNOWN,NA,NA,NA,NA,Y,N,N,3,9,Y,SAT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,0,1,0,90,NA,NA,22,No
DUVAL ST,AUS_1407118621,1025,46,48,453,305,1,4.85E+11,1500US484530003051,Block Group 1,G5030,S,426300,0,30.3120757,-97.7234563,14071186,AUS_14071186,30.307,-97.72458,2,1,3,16,2,22,1,1,4,11,1,5,N,4,NA,NA,4,97,97,,,0,1,0,0,0,1,0,N,N,N,N,N,N,N,9/22/2014,7:40 AM,227,22,N,Y,NA,NA,19,NA,,1,NA,,DUVAL,ST,N,N,40,N,N,,Y,19,NA,,1,,,45TH,ST,NA,NA,,,,NA,11,1,4,NA,8,1,5,8:48 AM,DISPATCH,8:51 AM,9/22/2014,Y,74,1061,10,14,8,5,1,2,64,54,1,5,1,21,21,227,22,30.307,-97.72458,,NA,NA,NA,4429,NA,NA,NA,NA,NA,,NA,NA,E 45TH ST,NA,NA,NA,NA,Y,N,N,2,9,Y,MON,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,1,0,90,140711862,1407118621,22,No
DUVAL ST,AUS_1302209121,1085,44,48,453,304,2,4.85E+11,1500US484530003042,Block Group 2,G5030,S,598868,0,30.3105129,-97.7192852,13022091,AUS_13022091,30.3164,-97.71851,2,1,3,16,2,25,1,1,4,11,1,1,N,4,NA,NA,4,97,97,,,0,1,0,0,0,1,0,N,N,N,N,N,N,N,10/25/2012,5:39 PM,227,22,N,Y,NA,NA,19,NA,,1,5300,,DUVAL,ST,N,N,30,N,N,,Y,19,NA,,NA,500,E,53RD,ST,NA,NA,,,,NA,11,1,4,NA,1,1,8,5:39 PM,DISPATCHED,5:42 PM,10/25/2012,Y,74,NA,NA,NA,8,5,1,1,64,54,1,5,1,21,21,227,22,30.3164,-97.71851,,NA,NA,NA,5299,NA,NA,NA,NA,NA,,NA,NA,E 53RD ST,NA,NA,NA,NA,Y,N,N,2,9,Y,THU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,1,0,90,130220912,1302209121,22,No
DUVAL ST,AUS_1339143921,924,412,48,453,500,1,4.85E+11,1500US484530005001,Block Group 1,G5030,S,140441,0,30.2939335,-97.7350124,13391439,AUS_13391439,30.29381,-97.7329,2,1,3,16,1,67,1,1,4,11,1,2,N,4,NA,NA,4,97,97,,,1,0,0,0,0,1,0,N,N,N,N,N,N,N,7/1/2013,10:54 AM,227,22,N,N,NA,NA,19,NA,,1,3100,,DUVAL,ST,N,N,0,N,N,,Y,19,NA,,NA,500,E,32ND,ST,NA,NA,,,,NA,11,1,2,NA,2,1,5,10:54 AM,DISPATCH,10:57 AM,7/1/2013,Y,74,17,120,14,8,5,1,3,1,54,1,5,1,21,21,227,22,30.29381,-97.7329,,NA,NA,NA,3115,NA,NA,NA,NA,NA,,NA,NA,E 32ND ST,NA,NA,NA,NA,Y,N,N,1,9,Y,MON,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,1,0,90,133914392,1339143921,22,No
DUVAL ST,AUS_1317335311,963,47,48,453,302,5,4.85E+11,1500US484530003025,Block Group 5,G5030,S,709657,0,30.3018016,-97.7277848,13173353,AUS_13173353,30.29920069,-97.72949462,1,1,3,16,2,28,1,1,4,11,1,4,N,4,NA,NA,4,97,97,,,0,1,0,0,0,1,0,N,N,N,N,N,N,N,3/11/2013,12:12 AM,227,22,N,N,NA,NA,19,NA,,1,3800,,DUVAL,ST,N,N,0,N,N,,N,19,NA,,NA,,E,38TH,ST,NA,NA,,,,NA,11,3,0,NA,1,1,1,12:12 AM,DISPATCH,12:16 AM,3/11/2013,Y,74,11,10,14,8,5,4,1,64,3,1,5,1,21,21,227,22,30.29920069,-97.72949462,,NA,NA,NA,3806,NA,NA,NA,NA,NA,,NA,NA,N/A,NA,NA,NA,NA,Y,N,N,2,9,Y,MON,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,2,0,1,0,90,131733531,1317335311,22,No
DUVAL ST,AUS_1296594821,1024,46,48,453,305,1,4.85E+11,1500US484530003051,Block Group 1,G5030,S,426300,0,30.3120757,-97.7234563,12965948,AUS_12965948,30.30696396,-97.72460294,2,1,3,16,2,21,1,1,4,11,1,4,N,4,NA,NA,4,97,97,,,0,1,0,0,0,1,0,N,N,N,N,N,N,N,10/23/2012,7:03 PM,227,22,N,N,NA,NA,19,NA,,1,4400,,DUVAL,ST,N,N,35,N,N,,N,19,NA,,NA,,W,45TH,ST,NA,NA,,,,NA,11,5,0,NA,1,1,1,7:03 PM,DISPATCH,7:06 PM,10/23/2012,Y,74,NA,120,14,8,5,2,1,64,38,1,5,1,21,21,227,22,30.30696396,-97.72460294,,NA,NA,NA,4427,NA,NA,NA,NA,NA,,NA,NA,E 45TH ST,NA,NA,NA,NA,Y,N,N,2,9,Y,TUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,1,0,90,129659482,1296594821,22,No
DUVAL ST,AUS_1481842821,900,412,48,453,500,1,4.85E+11,1500US484530005001,Block Group 1,G5030,S,140441,0,30.2939335,-97.7350124,14818428,AUS_14818428,30.29172477,-97.73424246,2,1,3,16,3,22,1,1,4,11,1,4,N,4,NA,NA,4,97,97,,,0,0,1,0,0,1,0,N,N,N,N,N,N,N,12/17/2015,12:53 PM,227,22,N,N,NA,NA,19,NA,,1,3000,,DUVAL,ST,N,N,30,N,N,PAVED ROAD,Y,19,NA,,1,400,E,E 30TH ST,ST,NA,NA,,,PAVED ROAD,NA,11,1,0,NA,2,1,20,1:05 PM,DISPATCH,1:10 PM,12/17/2015,Y,74,NA,NA,10,8,5,1,1,64,54,1,5,1,21,21,227,22,30.29172477,-97.73424246,,NA,NA,NA,2907,NA,NA,NA,NA,NA,,NA,NA,E 30TH ST,NA,NA,NA,NA,Y,N,N,3,9,Y,THU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,0,1,0,90,NA,NA,22,No
DUVAL ST,AUS_1408194221,921,412,48,453,500,1,4.85E+11,1500US484530005001,Block Group 1,G5030,S,140441,0,30.2939335,-97.7350124,14081942,AUS_14081942,30.2933778,-97.73317571,2,1,3,16,2,22,1,1,4,11,1,4,N,4,NA,NA,4,97,97,,,0,1,0,0,0,1,0,N,N,N,N,N,N,N,10/20/2014,8:53 AM,227,22,N,N,NA,NA,19,NA,,1,3100,,DUVAL,ST,N,N,30,N,N,,N,19,NA,,NA,,E,32ND,ST,NA,NA,,,,NA,11,1,0,NA,2,1,1,8:54 AM,DISPATCH,9:01 AM,10/20/2014,Y,74,1061,10,14,8,5,3,2,64,13,1,5,1,32,21,227,22,30.2933778,-97.73317571,,NA,NA,NA,3110,NA,NA,NA,NA,NA,,NA,NA,N/A,NA,NA,NA,NA,Y,N,N,2,9,Y,MON,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,1,0,90,140819422,1408194221,22,No
DUVAL ST,AUS_1344129421,1028,46,48,453,305,1,4.85E+11,1500US484530003051,Block Group 1,G5030,S,426300,0,30.3120757,-97.7234563,13441294,AUS_13441294,30.307,-97.72458,2,1,3,16,2,52,1,2,4,11,1,4,N,4,NA,NA,4,97,97,,,0,1,0,0,0,1,0,N,N,N,N,N,N,N,8/15/2013,8:45 PM,227,22,N,N,NA,NA,19,NA,,1,4500,,DUVAL,ST,N,N,-1,N,N,,Y,19,NA,,1,,E,45TH,ST,NA,NA,,,,NA,2,4,4,NA,5,2,5,8:50 PM,DISPATCH,9:40 PM,8/15/2013,Y,74,1061,10,14,8,5,2,3,64,54,1,5,1,21,21,227,22,30.307,-97.72458,,NA,NA,NA,4429,NA,NA,NA,NA,NA,,NA,NA,E 45TH ST,NA,NA,NA,NA,Y,N,N,2,9,Y,THU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,1,0,90,134412942,1344129421,22,No
DUVAL ST,AUS_1356059221,902,412,48,453,500,1,4.85E+11,1500US484530005001,Block Group 1,G5030,S,140441,0,30.2939335,-97.7350124,13560592,AUS_13560592,30.29173,-97.73425,2,1,3,16,3,21,1,2,4,11,1,1,N,4,NA,NA,4,97,97,,,0,0,1,0,0,1,0,N,N,N,N,N,N,N,10/9/2013,2:00 PM,227,22,N,N,NA,NA,19,NA,,1,3000,,DUVAL,,N,N,-1,N,N,,Y,19,NA,,1,,,30TH,ST,NA,NA,,,,NA,11,1,2,NA,1,1,1,2:07 PM,DISPATCH,2:08 PM,10/9/2013,Y,74,1061,10,14,8,5,1,3,64,54,1,5,1,21,21,227,22,30.29173,-97.73425,,NA,NA,NA,2907,NA,NA,NA,NA,NA,,NA,NA,E 30TH ST,NA,NA,NA,NA,Y,N,N,3,9,Y,WED,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,0,1,0,90,135605922,1356059221,22,No
DUVAL ST,AUS_1323172821,1009,47,48,453,302,5,4.85E+11,1500US484530003025,Block Group 5,G5030,S,709657,0,30.3018016,-97.7277848,13231728,AUS_13231728,30.30467,-97.72606,2,1,3,16,2,46,1,2,4,11,1,5,N,4,NA,NA,4,97,97,,,0,1,0,0,0,1,0,N,N,N,N,N,N,N,4/9/2013,7:00 PM,227,22,N,N,NA,NA,19,NA,,1,NA,,DUVAL,ST,N,N,30,N,N,,Y,19,NA,,NA,,E,43RD,ST,NA,NA,,,,NA,11,1,4,NA,1,1,16,7:00 PM,DISPATCH,7:03 PM,4/9/2013,Y,74,22,120,14,8,5,3,4,64,14,1,5,1,32,21,227,22,30.30467,-97.72606,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,N/A,NA,NA,NA,NA,Y,N,N,2,9,Y,TUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,1,0,90,132317282,1323172821,22,No
DUVAL ST,AUS_1284145711,893,412,48,453,500,1,4.85E+11,1500US484530005001,Block Group 1,G5030,S,140441,0,30.2939335,-97.7350124,12841457,AUS_12841457,30.291,-97.73476,1,1,3,16,2,27,1,2,4,11,1,2,N,4,NA,NA,4,97,97,,,0,1,0,0,0,1,0,N,N,N,N,N,N,N,8/10/2012,4:51 PM,227,22,N,N,NA,NA,19,NA,,1,NA,,DUVAL,ST,N,N,35,N,N,,Y,19,NA,,NA,,,SAN JACINTO,BLVD,NA,NA,,,,NA,11,1,2,NA,1,1,5,4:51 PM,DISPATCH,5:00 PM,8/10/2012,Y,74,NA,120,14,8,5,2,2,64,54,1,5,1,21,21,227,22,30.291,-97.73476,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,SAN JACINTO BLVD,NA,NA,NA,NA,Y,N,N,2,9,Y,FRI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,1,0,90,128414571,1284145711,22,No
