CrashID,CrashID1,Latitude,Longitude,Unit_Nbr,Prsn_Nbr,Prsn_Type_ID,Prsn_Occpnt_Pos_ID,Prsn_Injry_Sev_ID,Prsn_Age,Prsn_Ethnicity_ID,Prsn_Gndr_ID,Prsn_Ejct_ID,Prsn_Rest_ID,Prsn_Airbag_ID,Prsn_Helmet_ID,Prsn_Sol_Fl,Prsn_Alc_Spec_Type_ID,Prsn_Alc_Rslt_ID,Prsn_Bac_Test_Rslt,Prsn_Drg_Spec_Type_ID,Prsn_Drg_Rslt_ID,Drvr_Drg_Cat_1_ID,Prsn_Death_Date,Prsn_Death_Time,Incap_Injry_Cnt.x,Nonincap_Injry_Cnt.x,Poss_Injry_Cnt.x,Non_Injry_Cnt.x,Unkn_Injry_Cnt.x,Tot_Injry_Cnt.x,Death_Cnt.x,Crash_Fatal_Fl,Cmv_Involv_Fl,Schl_Bus_Fl,Rr_Relat_Fl,Medical_Advisory_Fl,Amend_Supp_Fl,Active_School_Zone_Fl,Crash_Date,Crash_Time,Rpt_CRIS_Cnty_ID,Rpt_City_ID,Rpt_Outside_City_Limit_Fl,Thousand_Damage_Fl,Rpt_Latitude,Rpt_Longitude,Rpt_Rdwy_Sys_ID,Rpt_Hwy_Num,Rpt_Hwy_Sfx,Rpt_Road_Part_ID,Rpt_Block_Num,Rpt_Street_Pfx,Rpt_Street_Name,Rpt_Street_Sfx,Private_Dr_Fl,Toll_Road_Fl,Crash_Speed_Limit,Road_Constr_Zone_Fl,Road_Constr_Zone_Wrkr_Fl,Rpt_Street_Desc,At_Intrsct_Fl,Rpt_Sec_Rdwy_Sys_ID,Rpt_Sec_Hwy_Num,Rpt_Sec_Hwy_Sfx,Rpt_Sec_Road_Part_ID,Rpt_Sec_Block_Num,Rpt_Sec_Street_Pfx,Rpt_Sec_Street_Name,Rpt_Sec_Street_Sfx,Rpt_Ref_Mark_Offset_Amt,Rpt_Ref_Mark_Dist_Uom,Rpt_Ref_Mark_Dir,Rpt_Ref_Mark_Nbr,Rpt_Sec_Street_Desc,Rpt_CrossingNumber,Wthr_Cond_ID,Light_Cond_ID,Entr_Road_ID,Road_Type_ID,Road_Algn_ID,Surf_Cond_ID,Traffic_Cntl_ID,Investigat_Notify_Time,Investigat_Notify_Meth,Investigat_Arrv_Time,Report_Date,Investigat_Comp_Fl,Investigat_Agency_ID,Investigat_Area_ID,Investigat_District_ID,Investigat_Region_ID,Bridge_Detail_ID,Harm_Evnt_ID,Intrsct_Relat_ID,FHE_Collsn_ID,Obj_Struck_ID,Othr_Factr_ID,Road_Part_Adj_ID,Road_Cls_ID,Road_Relat_ID,Phys_Featr_1_ID,Phys_Featr_2_ID,Cnty_ID,City_ID,Latitude,Longitude,Hwy_Sys,Hwy_Nbr,Hwy_Sfx,Dfo,Street_Name,Street_Nbr,Control,Section,Milepoint,Ref_Mark_Nbr,Ref_Mark_Displ,Hwy_Sys_2,Hwy_Nbr_2,Hwy_Sfx_2,Street_Name_2,Street_Nbr_2,Control_2,Section_2,Milepoint_2,Txdot_Rptable_Fl,Onsys_Fl,Rural_Fl,Crash_Sev_ID,Pop_Group_ID,Located_Fl,Day_of_Week,Hwy_Dsgn_Lane_ID,Hwy_Dsgn_Hrt_ID,Hp_Shldr_Left,Hp_Shldr_Right,Hp_Median_Width,Base_Type_ID,Nbr_Of_Lane,Row_Width_Usual,Roadbed_Width,Surf_Width,Surf_Type_ID,Curb_Type_Left_ID,Curb_Type_Right_ID,Shldr_Type_Left_ID,Shldr_Width_Left,Shldr_Use_Left_ID,Shldr_Type_Right_ID,Shldr_Width_Right,Shldr_Use_Right_ID,Median_Type_ID,Median_Width,Rural_Urban_Type_ID,Func_Sys_ID,Adt_Curnt_Amt,Adt_Curnt_Year,Adt_Adj_Curnt_Amt,Pct_Single_Trk_Adt,Pct_Combo_Trk_Adt,Trk_Aadt_Pct,Curve_Type_ID,Curve_Lngth,Cd_Degr,Delta_Left_Right_ID,Dd_Degr,Feature_Crossed,Structure_Number,I_R_Min_Vert_Clear,Approach_Width,Bridge_Median_ID,Bridge_Loading_Type_ID,Bridge_Loading_In_1000_Lbs,Bridge_Srvc_Type_On_ID,Bridge_Srvc_Type_Under_ID,Culvert_Type_ID,Roadway_Width,Deck_Width,Bridge_Dir_Of_Traffic_ID,Bridge_Rte_Struct_Func_ID,Bridge_IR_Struct_Func_ID,CrossingNumber,RRCo,Poscrossing_ID,WDCode_ID,Standstop,Yield,Incap_Injry_Cnt.y,Nonincap_Injry_Cnt.y,Poss_Injry_Cnt.y,Non_Injry_Cnt.y,Unkn_Injry_Cnt.y,Tot_Injry_Cnt.y,Death_Cnt.y,MPO_ID,Unit_ID,Unit_Prsn_ID
12081698,AUS_12081698,30.31229178,-97.68808977,2,1,3,16,1,44,1,1,4,11,1,1,N,4,NA,NA,4,97,97,,,1,0,0,0,0,1,0,N,N,N,N,N,N,N,5/3/2011,7:15 PM,227,22,N,Y,NA,NA,19,,,1,5900,,WELLINGTON,DR,N,N,0,N,N,,N,19,,,1,2100,,GASTON PLACE DR,DR,NA,,,,,,11,1,0,NA,1,1,8,5:15 PM,DISPATCH,5:20 PM,5/3/2011,Y,74,NA,NA,NA,8,5,2,3,64,54,1,5,1,21,21,227,22,30.31229178,-97.68808977,,,,NA,WELLINGTON DR,5997,NA,NA,NA,NA,NA,,,,GASTON PLACE DR,NA,NA,NA,NA,Y,N,N,1,9,Y,TUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,1,0,0,1,0,1,0,90,120816982,1208169821
12081727,AUS_12081727,30.26390772,-97.74433792,2,1,3,16,2,26,1,2,4,11,1,4,N,4,NA,NA,4,97,97,,,0,1,0,0,0,1,0,N,N,N,N,N,N,N,5/7/2011,2:54 AM,227,22,N,Y,NA,NA,19,,,1,50,,CONGRESS,AVE,N,N,35,N,N,BRIDGE OVER TOWN LAKE,N,19,,,1,100,,CESAR CHAVEZ,ST,NA,,,,,,11,4,0,NA,1,1,1,2:56 AM,DISPATCH,3:00 AM,5/7/2011,Y,74,NA,53,541,8,5,4,1,64,54,1,5,1,21,21,227,22,30.26390772,-97.74433792,,,,NA,CONGRESS AVE,115,NA,NA,NA,NA,NA,,,,N/A,NA,NA,NA,NA,Y,N,N,2,9,Y,SAT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,0,1,0,1,0,1,0,90,120817272,1208172721
12081730,AUS_12081730,30.30690667,-97.70940333,2,1,3,16,2,55,1,1,4,11,1,1,N,4,NA,NA,4,97,97,,,0,1,0,0,0,1,0,N,N,N,N,N,N,N,5/18/2011,5:04 PM,227,22,N,Y,NA,NA,19,,,1,1200,,BARBARA JORDAN,BLVD,N,N,30,N,N,,N,1,35,,2,,N,IH 35 NB SVRD,,NA,,,,EXIT ROAD OFF SHOPPING,,11,1,98,NA,1,1,8,5:07 PM,,5:26 PM,5/18/2011,Y,74,NA,151,16,8,5,2,2,64,54,1,5,1,21,21,227,22,30.30690667,-97.70940333,,,,NA,BARBARA JORDAN BLVD,1200,NA,NA,NA,NA,NA,,,,UNKNOWN,NA,NA,NA,NA,Y,N,N,2,9,Y,WED,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,0,1,0,1,0,1,0,90,120817302,1208173021
12110175,AUS_12110175,30.25229,-97.7487,2,1,3,16,2,52,1,1,4,11,1,4,N,4,NA,NA,4,97,97,,,0,1,0,0,0,1,0,N,N,N,N,N,N,N,5/26/2011,1:14 PM,227,22,N,N,NA,NA,19,,,1,1100,S,CONGRESS,AVE,N,N,35,Y,Y,,Y,19,,,1,100,,NELLIE,ST,NA,,,,,,11,1,2,NA,1,1,5,1:14 PM,DISPATCH,1:18 PM,5/26/2011,Y,74,17,105,112,8,5,1,2,64,49,1,5,1,21,21,227,22,30.25229,-97.7487,,,,NA,S CONGRESS AVE,1199,NA,NA,NA,NA,NA,,,,NELLIE ST,NA,NA,NA,NA,Y,N,N,2,9,Y,THU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,0,1,0,1,0,1,0,90,121101752,1211017521
12110208,AUS_12110208,30.1926054,-97.77726482,2,1,3,16,2,24,1,1,4,11,1,4,N,4,NA,NA,4,97,97,,,0,1,0,0,0,1,0,N,N,N,N,N,N,N,6/8/2011,12:52 PM,227,22,N,N,NA,NA,19,,,7,6607,E,WILLIAM CANNON,DR,N,N,0,N,N,,N,19,,,1,6600,,CIRCLE S,DR,NA,,,,,,11,1,0,NA,2,1,1,12:52 PM,DISPATCH,12:58 PM,6/8/2011,Y,74,NA,NA,145,8,5,3,1,64,14,1,5,1,32,21,227,22,30.1926054,-97.77726482,,,,NA,E WILLIAM CANNON DR,NA,NA,NA,NA,NA,NA,,,,N/A,NA,NA,NA,NA,Y,N,N,2,9,Y,WED,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,0,1,0,1,0,1,0,90,121102082,1211020821
12110364,AUS_12110364,30.32757981,-97.73974431,1,1,3,16,2,22,2,1,4,11,1,4,N,4,NA,NA,4,97,97,,,0,1,0,0,0,1,0,N,N,N,N,N,N,N,6/5/2011,6:44 PM,227,22,N,Y,NA,NA,4,1325,,1,5700,,BURNET,RD,N,N,35,N,N,,N,4,2222,,1,2000,W,KOENIG,LN,NA,,,,,,12,1,0,NA,2,1,20,6:44 PM,DISPATCHED,6:50 PM,6/5/2011,Y,74,NA,NA,NA,8,5,4,1,64,54,1,2,1,21,21,227,22,30.32757981,-97.73974431,,,,NA,BURNET RD,5348,NA,NA,NA,NA,NA,,,,N/A,NA,NA,NA,NA,Y,N,N,2,9,Y,SUN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,0,1,0,2,0,1,0,90,121103641,1211036411
12110460,AUS_12110460,30.48523394,-97.76998632,2,1,3,16,2,27,1,1,4,11,1,3,N,4,NA,NA,4,97,97,,,0,1,0,0,0,1,0,N,N,N,N,N,N,N,5/31/2011,9:40 PM,246,22,N,N,NA,NA,19,,,1,9800,W,PARMER,LN,N,N,60,N,N,,N,19,,,1,9900,,NECNAH,AVE,NA,,,,,,11,3,98,2,1,1,1,9:41 PM,DISPATCH,9:44 PM,5/31/2011,Y,74,NA,46,64,8,5,3,1,64,14,1,3,1,32,21,246,22,30.48523394,-97.76998632,FM,734,,3.651,FM0734,9800,3417,1,2.807,430,-0.067,,,,N/A,NA,NA,NA,NA,Y,Y,N,2,9,Y,TUE,3,0,4,10,44,2,6,200,100,72,4,0,0,2,8,5,2,20,5,3,36,4,14,45000,2012,45000,1.5,0.2,1.7,1,111,2,1,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,0,1,0,3,0,1,0,90,121104602,1211046021
12110496,AUS_12110496,30.26258,-97.73134,2,1,3,16,3,21,1,1,4,11,1,4,N,4,NA,NA,4,97,97,,,0,0,1,0,0,1,0,N,N,N,N,N,N,N,6/1/2011,11:15 AM,227,22,N,N,NA,NA,19,,,1,,E,4TH,ST,N,N,30,N,N,,Y,19,,,1,400,,WALLER,ST,NA,,,,,,11,1,4,NA,1,1,8,11:15 AM,ON SCENE,11:15 AM,6/1/2011,N,74,12,81,106,8,5,1,1,64,54,1,5,1,21,21,227,22,30.26258,-97.73134,,,,NA,E 4TH ST,1198,NA,NA,NA,NA,NA,,,,WALLER ST,NA,NA,NA,NA,Y,N,N,3,9,Y,WED,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,0,0,1,0,1,1,0,90,121104962,1211049621
12110572,AUS_12110572,30.34099081,-97.70211633,2,1,3,16,2,29,1,1,4,11,2,4,N,4,NA,NA,4,97,97,,,0,1,0,0,0,1,0,N,N,N,N,N,N,N,6/9/2011,2:29 PM,227,22,N,N,NA,NA,19,,,1,500,E,ANDERSON,LN,N,N,45,N,N,,N,19,,,1,,,GESSNER,DR,NA,,,,,,11,1,0,2,1,1,1,2:30 PM,DISPATCHED,2:33 PM,6/9/2011,Y,74,NA,114,143,8,5,3,2,64,14,1,2,1,32,21,227,22,30.34099081,-97.70211633,US,183,,318.436,US0183,500,151,6,8.192,514,0.23,,,,N/A,NA,NA,NA,NA,Y,Y,N,2,9,Y,THU,5,0,10,10,21,2,5,260,84,58,4,0,0,2,13,5,2,13,5,2,8,4,12,101230,2012,101230,2.1,0.5,2.6,1,110,2,2,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,0,1,0,1,0,1,0,90,121105722,1211057221
12110698,AUS_12110698,30.22732,-97.77337,1,1,3,16,2,36,1,1,4,11,1,4,N,4,NA,NA,4,97,97,,,0,1,0,0,0,1,0,N,N,N,N,N,N,N,6/3/2011,12:44 PM,227,22,N,N,NA,NA,19,,,1,4000,,JAMES CASEY,ST,N,N,30,N,N,,Y,3,71,,2,600,W,BEN WHITE,BLVD,NA,,,,E/B SVC RD,,11,1,2,NA,2,1,8,12:44 PM,DISPATCH,12:48 PM,6/3/2011,Y,74,NA,NA,NA,8,5,2,1,64,54,1,5,1,21,21,227,22,30.22732,-97.77337,,,,NA,JAMES CASEY ST,4000,NA,NA,NA,NA,NA,,,,UNKNOWN,NA,NA,NA,NA,Y,N,N,2,9,Y,FRI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,0,1,0,1,0,1,0,90,121106981,1211069811
12110722,AUS_12110722,30.23164366,-97.79168906,2,1,3,16,2,40,1,2,4,11,1,3,N,4,NA,NA,4,97,97,,,0,1,0,0,0,1,0,N,N,N,N,N,N,N,6/4/2011,7:35 PM,227,22,N,N,NA,NA,2,290,,2,,W,BEN WHITE EB SVRD,BLVD,N,N,35,N,N,,Y,19,,,1,,,PACKSADDLE PASS,RD,NA,,,,,,11,1,0,2,1,1,5,7:35 PM,DISPATCH,7:40 PM,6/4/2011,Y,74,22,105,112,8,5,1,1,64,54,2,2,1,21,21,227,22,30.23164366,-97.79168906,US,290,,114.492,US0290,NA,113,13,0.651,576,-0.54,SL,343,,SL0343,NA,NA,NA,NA,Y,Y,N,2,9,Y,SAT,5,0,10,10,30,9,8,380,136,96,5,0,2,2,20,5,2,20,5,2,10,4,12,151680,2012,151680,1.9,2.5,4.4,1,297,3,2,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,0,1,0,0,1,1,0,90,121107222,1211072221
12111150,AUS_12111150,30.28261243,-97.77639162,2,1,3,16,2,50,1,1,4,11,1,3,N,4,NA,NA,4,97,97,,,0,1,0,0,0,1,0,N,N,N,N,N,N,N,5/30/2011,1:51 PM,227,22,N,N,NA,NA,19,,,1,2600,,LAKE AUSTIN,BLVD,N,N,35,N,N,,N,19,,,1,,W,7TH,ST,NA,,,,,,12,1,0,NA,1,1,16,1:52 PM,DISPATCH,1:53 PM,5/30/2011,Y,74,NA,NA,107,8,5,3,2,64,13,1,5,1,32,21,227,22,30.28261243,-97.77639162,,,,NA,LAKE AUSTIN BLVD,2634,NA,NA,NA,NA,NA,,,,N/A,NA,NA,NA,NA,Y,N,N,2,9,Y,MON,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,0,1,0,1,0,1,0,90,121111502,1211115021
12111202,AUS_12111202,30.2820419,-97.70699833,1,1,3,16,1,13,3,1,4,11,1,4,N,4,NA,NA,4,97,97,,,1,0,0,0,0,1,0,N,N,N,N,N,N,N,6/1/2011,8:46 PM,227,22,N,N,NA,NA,19,,,1,1800,,SANCHEZ,ST,N,N,0,N,N,,N,19,,,1,,E,MARTIN LUTHER KING,BLVD,NA,,,,,,11,1,0,NA,1,1,8,8:46 PM,DISPATCH,6:48 AM,6/1/2011,Y,74,64,34,48,8,5,2,1,64,54,1,5,1,21,21,227,22,30.2820419,-97.70699833,,,,NA,SANCHEZ ST,1898,NA,NA,NA,NA,NA,,,,E MARTIN LUTHER KING JR BLVD,NA,NA,NA,NA,Y,N,N,1,9,Y,WED,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,1,0,0,1,0,1,0,90,121112021,1211120211
12111222,AUS_12111222,30.23494255,-97.75681476,2,1,3,16,1,54,2,1,4,11,1,5,N,4,NA,NA,4,97,97,,,1,0,0,0,0,1,0,N,N,N,N,N,N,N,6/9/2011,10:38 AM,227,22,N,Y,NA,NA,19,,,1,2800,S,CONGRESS,AVE,N,N,40,N,N,,N,19,,,1,100,,CUMBERLAND,RD,NA,,,,CUMBERLAND,,12,1,0,NA,1,1,11,10:38 AM,DISPATCHED,10:47 AM,6/9/2011,Y,74,NA,NA,NA,8,5,3,1,64,14,1,5,1,32,21,227,22,30.23494255,-97.75681476,,,,NA,S CONGRESS AVE,2751,NA,NA,NA,NA,NA,,,,N/A,NA,NA,NA,NA,Y,N,N,1,9,Y,THU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,1,0,0,0,1,1,0,90,121112222,1211122221
12141653,AUS_12141653,30.22497,-97.77044,2,1,3,16,1,NA,0,0,4,11,0,5,N,4,NA,NA,4,97,97,,,1,0,0,0,0,1,0,N,N,N,N,N,N,N,5/16/2011,10:16 AM,227,22,N,N,NA,NA,19,,,1,4100,S,FIRST,ST,N,N,45,N,N,,Y,19,,,1,500,,NORMANDY,RD,NA,,,,,,11,1,2,NA,1,1,8,10:17 AM,DISPATCH,10:20 AM,5/16/2011,Y,74,68,93,112,8,5,1,1,64,54,1,5,1,21,21,227,22,30.22497,-97.77044,,,,NA,S 1ST ST,4109,NA,NA,NA,NA,NA,,,,NORMANDY ST,NA,NA,NA,NA,Y,N,N,1,9,Y,MON,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,1,0,0,1,0,1,0,90,121416532,1214165321
12141686,AUS_12141686,30.25715882,-97.74688865,2,1,3,16,1,21,1,2,4,11,2,4,N,4,NA,NA,4,97,97,,,1,0,0,0,0,1,0,N,N,N,N,N,N,N,4/23/2011,8:50 AM,227,22,N,N,NA,NA,19,,,1,,W,W RIVERSIDE,DR,N,N,35,N,N,,Y,19,,,1,,S,S 1ST,ST,NA,,,,,,11,1,4,NA,1,1,5,8:50 AM,DISPATCH,8:55 AM,4/23/2011,Y,74,NA,NA,NA,8,5,1,3,64,54,1,5,1,21,21,227,22,30.25715882,-97.74688865,,,,NA,E RIVERSIDE DR,100,NA,NA,NA,NA,NA,,,,UNKNOWN,NA,NA,NA,NA,Y,N,N,1,9,Y,SAT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,1,0,0,1,0,1,0,90,121416862,1214168621
12141715,AUS_12141715,30.31953,-97.66745,1,1,3,16,1,8,3,1,4,11,1,4,N,4,NA,NA,4,97,97,,,1,0,0,0,0,1,0,N,N,N,N,N,N,N,4/16/2011,8:31 PM,227,22,N,N,NA,NA,19,,,1,7400,,LANGSTON,DR,N,N,25,N,N,,N,2,290,,2,7500,,ED BLUESTEIN,BLVD,NA,,,,,,11,3,0,NA,5,1,1,8:31 PM,DISPATCH,8:34 PM,4/16/2011,Y,74,1,219,38,8,5,4,1,64,54,1,5,1,21,21,227,22,30.31953,-97.66745,,,,NA,LANGSTON DR,7400,NA,NA,NA,NA,NA,,,,N/A,NA,NA,NA,NA,Y,N,N,1,9,Y,SAT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,1,0,0,1,0,1,0,90,121417151,1214171511
12141726,AUS_12141726,30.24973,-97.7136,2,1,3,16,5,22,1,2,4,11,1,4,N,4,NA,NA,4,97,97,,,0,0,0,1,0,0,0,N,N,N,N,N,N,N,4/9/2011,2:15 PM,227,22,N,N,NA,NA,19,,,1,100,S,PLEASANT VALLEY,RD,N,N,45,N,N,,N,19,,,1,2800,E,CESAR CHAVEZ,ST,NA,,,,,,11,1,0,NA,3,1,20,2:21 PM,SELF-INITIATED,2:21 PM,4/9/2011,Y,74,187,98,129,8,5,4,1,64,54,1,5,1,21,21,227,22,30.24973,-97.7136,,,,NA,S PLEASANT VALLEY RD,100,NA,NA,NA,NA,NA,,,,N/A,NA,NA,NA,NA,N,N,N,5,9,Y,SAT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,0,0,0,4,0,0,0,90,121417262,1214172621
12141817,AUS_12141817,30.28787,-97.74363,1,1,3,16,2,33,1,1,4,11,1,2,N,4,NA,NA,4,97,97,,,0,1,0,0,0,1,0,N,N,N,N,N,N,N,4/14/2011,9:30 AM,227,22,N,Y,30.28669,-97.7435,19,,,1,2400,,NUECES,ST,N,N,30,N,N,"1 WAY, 2 LANE",Y,19,,,1,500,W,24TH,ST,NA,,,,"2WAY, 4LANE, UNDIVIDED",,11,1,4,NA,1,1,5,9:30 AM,DISPATCH,9:47 AM,4/14/2011,Y,74,129,10,14,8,5,1,1,64,54,1,5,1,21,21,227,22,30.28787,-97.74363,,,,NA,NUECES ST,2399,NA,NA,NA,NA,NA,,,,W 24TH ST,NA,NA,NA,NA,Y,N,N,2,9,Y,THU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,0,1,0,1,0,1,0,90,121418171,1214181711
12143729,AUS_12143729,30.35576416,-97.73107037,1,1,3,16,2,26,1,1,4,11,1,2,N,4,NA,NA,4,97,97,,,0,1,0,0,0,1,0,N,N,N,N,N,N,N,3/9/2011,8:07 PM,227,22,N,Y,NA,NA,19,,,1,7800,,BURNETT,RD,N,N,40,N,N,,N,19,,,1,2900,W,ANDERSON,LN,NA,,,,,,11,4,0,NA,1,1,1,8:07 PM,DISPATCHED,8:15 PM,3/9/2011,Y,74,NA,46,64,8,5,3,1,64,14,1,5,1,32,21,227,22,30.35576416,-97.73107037,,,,NA,BURNET RD,7848,NA,NA,NA,NA,NA,,,,N/A,NA,NA,NA,NA,Y,N,N,2,9,Y,WED,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,0,1,0,1,0,1,0,90,121437291,1214372911
12143777,AUS_12143777,30.22968199,-97.76023943,2,1,3,16,3,30,1,1,4,11,1,2,N,4,NA,NA,4,97,97,,,0,0,1,0,0,1,0,N,N,N,N,N,N,N,3/5/2011,12:06 PM,227,22,N,N,NA,NA,19,,,1,,S,S CONGRESS,AVE,N,N,40,N,N,,Y,19,,,1,,,WOODWARD,ST,NA,,,,,,11,1,2,NA,1,1,16,12:13 PM,DISPATCH,12:17 PM,3/5/2011,Y,74,NA,NA,NA,8,5,2,2,64,54,1,5,1,21,21,227,22,30.22968199,-97.76023943,,,,NA,S CONGRESS AVE,3395,NA,NA,NA,NA,NA,,,,UNKNOWN,NA,NA,NA,NA,Y,N,N,3,9,Y,SAT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,NA,NA,0,0,1,1,0,1,0,90,121437772,1214377721
